BAJA;V06C  FORMULAS INFANTILES;BIOCODEX MEXICO S.A.;INFATRINI;2013-07-01;INFATRINI POLVO 400 G;ARA + CALCIO + DHA;2016-08-01;2016-12-01;lanzamiento
ALTA;V06C  FORMULAS INFANTILES;LAB. RAAM DE SAHUAYO S.A.;RAAM;2012-07-01;RAAM POLVO 3 400 G;COLECALCIFEROL + HIERRO + RETINOL;2015-04-01;2015-08-01;BAJA, por demanda
BAJA;V06C  FORMULAS INFANTILES;SANFER CORP.;BLEMIL PLUS 2 AE;2012-01-01;BLEMIL PLUS 2 AE POLVO 400 G;ALFATOCOFEROL + BIOTINA + FOSFATO DE ADENOSINA;2015-12-01;2016-04-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;SANFER CORP.;BLEMIL PLUS 2 AE;2012-01-01;BLEMIL PLUS 2 AE POLVO 400 G;ALFATOCOFEROL + BIOTINA + FOSFATO DE ADENOSINA;2016-08-01;2016-12-01;lanzamiento
ALTA;V06C  FORMULAS INFANTILES;NESTLE CO;NAN;2017-09-01;NAN PVO<1 OPTIPR 1.6 G;DHA + LACTOBACILOS ACIDOFILOS + OPTIPRO;2017-12-01;2018-04-01;BAJA, por demanda
ALTA;V06C  FORMULAS INFANTILES;BAYER CORP.;NOVAMIL ALLERN CON;2018-05-01;NOVAMIL ALLERN CON POLVO 400 G;ACIDO LINOLEICO + CALCIO + DHA;2018-04-01;2018-08-01;BAJA, por demanda
BAJA;V06C  FORMULAS INFANTILES;ASPEN LABS;PROMIL GOLD;2001-06-01;PROMIL GOLD POLVO 400 G;ARA + DHA + RETINOL;2015-04-01;2015-08-01;lanzamiento
ALTA;V06C  FORMULAS INFANTILES;ASPEN LABS;PROMIL GOLD;2001-06-01;PROMIL GOLD POLVO 400 G;ARA + DHA + RETINOL;2015-08-01;2015-12-01;ALTA, por demanda
BAJA;V06C  FORMULAS INFANTILES;ASPEN LABS;PROMIL GOLD;2001-06-01;PROMIL GOLD POLVO 400 G;ARA + DHA + RETINOL;2017-04-01;2017-08-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;ASPEN LABS;PROMIL GOLD;2001-06-01;PROMIL GOLD POLVO 400 G;ARA + DHA + RETINOL;2018-04-01;2018-08-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;ASPEN LABS;PROMIL GOLD;2001-06-01;PROMIL GOLD POLVO 400 G;ARA + DHA + RETINOL;2018-08-01;2018-12-01;lanzamiento
ALTA;V06C  FORMULAS INFANTILES;MEAD JOHNSON NUTRICIONALES;ENFAGROW PREMIUM;2014-02-01;ENFAGROW PREMIUM POLVO VAINIL 2X 800 G;ARA + COLINA + DHA;2014-12-01;2015-04-01;BAJA, por demanda
ALTA;V06C  FORMULAS INFANTILES;MEAD JOHNSON NUTRICIONALES;ENFAGROW PREMIUM;2014-02-01;ENFAGROW PREMIUM POLVO VAINIL 2X 800 G;ARA + COLINA + DHA;2016-04-01;2016-08-01;BAJA, por demanda
ALTA;V06C  FORMULAS INFANTILES;NESTLE CO;NIDAL;2017-11-01;NIDAL POLVO 1 120 G;CITRATO DE CALCIO + LACTOSA + LECITINA;2018-04-01;2018-08-01;BAJA, por demanda
BAJA;V06C  FORMULAS INFANTILES;NESTLE CO;NIDAL;2017-11-01;NIDAL POLVO 1 120 G;CITRATO DE CALCIO + LACTOSA + LECITINA;2018-08-01;2018-12-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;ASPEN LABS;PROMISE;1999-09-01;PROMISE POLVO VAINI. 900 G;ACIDO LINOLEICO + DHA + LUTEINA;2018-12-01;2019-04-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;QUIFA PERRIGO;BELACTA;2010-08-01;BELACTA PVO ET 1 900 G;ARA + COLINA + DHA;2014-12-01;2015-04-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;QUIFA PERRIGO;BELACTA;2010-08-01;BELACTA PVO ET 1 900 G;ARA + COLINA + DHA;2016-08-01;2016-12-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;QUIFA PERRIGO;BELACTA;2010-08-01;BELACTA PVO ET 1 900 G;ARA + COLINA + DHA;2017-12-01;2018-04-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;NESTLE CO;GOOD START OPTI SU;2016-08-01;GOOD START OPTI SU POLVO 2 400 G;ACIDO LINOLEICO + ARA + DHA;2018-04-01;2018-08-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;NESTLE CO;GOOD START OPTI SU;2016-08-01;GOOD START OPTI SU POLVO 2 400 G;ACIDO LINOLEICO + ARA + DHA;2018-12-01;2019-04-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;BIOCODEX MEXICO S.A.;NEOCATE ADVANCE;2010-12-01;NEOCATE ADVANCE POLVO 400 G;ACIDO ASPARTICO + ALANINA + ARGININA;2014-12-01;2015-04-01;lanzamiento
ALTA;V06C  FORMULAS INFANTILES;BIOCODEX MEXICO S.A.;NEOCATE ADVANCE;2010-12-01;NEOCATE ADVANCE POLVO 400 G;ACIDO ASPARTICO + ALANINA + ARGININA;2015-08-01;2015-12-01;ALTA, por demanda
ALTA;V06C  FORMULAS INFANTILES;NUCITEC, S.A. DE C.V.;ALPHA-PRO PREMATUR;2014-12-01;ALPHA-PRO PREMATUR POLVO 400 G;ALFATOCOFEROL + COLECALCIFEROL + RETINOL;2015-04-01;2015-08-01;BAJA, por demanda
ALTA;V06C  FORMULAS INFANTILES;NUCITEC, S.A. DE C.V.;ALPHA-PRO PREMATUR;2014-12-01;ALPHA-PRO PREMATUR POLVO 400 G;ALFATOCOFEROL + COLECALCIFEROL + RETINOL;2016-12-01;2017-04-01;BAJA, por demanda
BAJA;V06C  FORMULAS INFANTILES;NUCITEC, S.A. DE C.V.;ALPHA-PRO PREMATUR;2014-12-01;ALPHA-PRO PREMATUR POLVO 400 G;ALFATOCOFEROL + COLECALCIFEROL + RETINOL;2018-04-01;2018-08-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;FELMPHARMA S.A. DE C.V.;BRIGHT BEGINNINGS;2009-11-01;BRIGHT BEGINNINGS PVO DHA 2 900 G;ARA + DHA + HIERRO;2015-12-01;2016-04-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;NESTLE CO;NAN 2 LCONFORTIS;2010-05-01;NAN 2 LCONFORTIS PVO 900 G;ACIDO LINOLEICO + ARA + DHA;2017-04-01;2017-08-01;lanzamiento
ALTA;V06C  FORMULAS INFANTILES;NESTLE CO;NAN 2 LCONFORTIS;2010-05-01;NAN 2 LCONFORTIS PVO 900 G;ACIDO LINOLEICO + ARA + DHA;2017-12-01;2018-04-01;BAJA, por demanda
BAJA;V06C  FORMULAS INFANTILES;NESTLE CO;NAN 2 LCONFORTIS;2010-05-01;NAN 2 LCONFORTIS PVO 900 G;ACIDO LINOLEICO + ARA + DHA;2018-08-01;2018-12-01;lanzamiento
ALTA;V06C  FORMULAS INFANTILES;NESTLE CO;NAN;2004-12-01;NAN POLVO >1 400 G;ACIDO ASCORBICO + CITRATO DE CALCIO + LECITINA;2014-08-01;2014-12-01;ALTA, por demanda
BAJA;V06C  FORMULAS INFANTILES;NESTLE CO;NAN;2004-12-01;NAN POLVO >1 400 G;ACIDO ASCORBICO + CITRATO DE CALCIO + LECITINA;2014-12-01;2015-04-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;NESTLE CO;NAN;2004-12-01;NAN POLVO >1 400 G;ACIDO ASCORBICO + CITRATO DE CALCIO + LECITINA;2015-04-01;2015-08-01;lanzamiento
ALTA;V06C  FORMULAS INFANTILES;NESTLE CO;NAN;2004-12-01;NAN POLVO >1 400 G;ACIDO ASCORBICO + CITRATO DE CALCIO + LECITINA;2015-08-01;2015-12-01;ALTA, por demanda
ALTA;V06C  FORMULAS INFANTILES;NESTLE CO;NAN;2004-12-01;NAN POLVO >1 400 G;ACIDO ASCORBICO + CITRATO DE CALCIO + LECITINA;2016-08-01;2016-12-01;ALTA, por demanda
BAJA;V06C  FORMULAS INFANTILES;NESTLE CO;NAN;2004-12-01;NAN POLVO >1 400 G;ACIDO ASCORBICO + CITRATO DE CALCIO + LECITINA;2016-12-01;2017-04-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;NESTLE CO;NAN;2004-12-01;NAN POLVO >1 400 G;ACIDO ASCORBICO + CITRATO DE CALCIO + LECITINA;2017-04-01;2017-08-01;lanzamiento
ALTA;V06C  FORMULAS INFANTILES;ASPEN LABS;INFACARE;2015-12-01;INFACARE LECHE ETAP 1 400 G;ACIDO LINOLEICO + ARA + DHA;2016-04-01;2016-08-01;BAJA, por demanda
ALTA;V06C  FORMULAS INFANTILES;NESTLE CO;GOOD CARE 3 OPTIPR;2015-10-01;GOOD CARE 3 OPTIPR POLVO 1.1 KG+TO ALL+ BSA;ACIDO LINOLEICO + ARA + DHA;2015-08-01;2015-12-01;ALTA, por demanda
BAJA;V06C  FORMULAS INFANTILES;NESTLE CO;GOOD CARE 3 OPTIPR;2015-10-01;GOOD CARE 3 OPTIPR POLVO 1.1 KG+TO ALL+ BSA;ACIDO LINOLEICO + ARA + DHA;2016-08-01;2016-12-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;MEAD JOHNSON NUTRICIONALES;ENFAGROW PREMIUM;2012-03-01;ENFAGROW PREMIUM POLVO 900G +PORT ALEC;ARA + COLINA + DHA;2014-08-01;2014-12-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;ABBOTT;SIMILAC SENSIV IQ;2009-04-01;SIMILAC SENSIV IQ POLVO 365 G;ARA + DHA + OMEGA 3;2015-04-01;2015-08-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;ABBOTT;SIMILAC SENSIV IQ;2009-04-01;SIMILAC SENSIV IQ POLVO 365 G;ARA + DHA + OMEGA 3;2015-12-01;2016-04-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;ABBOTT;SIMILAC SENSIV IQ;2009-04-01;SIMILAC SENSIV IQ POLVO 365 G;ARA + DHA + OMEGA 3;2016-04-01;2016-08-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;ABBOTT;SIMILAC SENSIV IQ;2009-04-01;SIMILAC SENSIV IQ POLVO 365 G;ARA + DHA + OMEGA 3;2016-12-01;2017-04-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;ABBOTT;SIMILAC SENSIV IQ;2009-04-01;SIMILAC SENSIV IQ POLVO 365 G;ARA + DHA + OMEGA 3;2017-12-01;2018-04-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;ABBOTT;SIMILAC SENSIV IQ;2009-04-01;SIMILAC SENSIV IQ POLVO 365 G;ARA + DHA + OMEGA 3;2018-12-01;2019-04-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;ABBOTT;SIMILAC SPEC CARE;2009-11-01;SIMILAC SPEC CARE LIQD 24CALOR 2 OZ 48;HIDROXIDO DE POTASIO + LACTOSA + PROTEINA DE SUERO;2015-08-01;2015-12-01;lanzamiento
ALTA;V06C  FORMULAS INFANTILES;ASPEN LABS;LECHE SMA;1999-09-01;LECHE SMA POLVO 400 G;HIDRATOS DE CARBONO + PROTEINAS + VITAMINAS;2017-08-01;2017-12-01;ALTA, por demanda
BAJA;V06C  FORMULAS INFANTILES;ASPEN LABS;LECHE SMA;1999-09-01;LECHE SMA POLVO 400 G;HIDRATOS DE CARBONO + PROTEINAS + VITAMINAS;2018-04-01;2018-08-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;ASPEN LABS;PROMIL GOLD;2001-06-01;PROMIL GOLD POLVO 900 G;ARA + DHA + RETINOL;2014-12-01;2015-04-01;lanzamiento
ALTA;V06C  FORMULAS INFANTILES;ASPEN LABS;PROMIL GOLD;2001-06-01;PROMIL GOLD POLVO 900 G;ARA + DHA + RETINOL;2017-12-01;2018-04-01;BAJA, por demanda
BAJA;V06C  FORMULAS INFANTILES;ASPEN LABS;LECHE SMA GOLD TRA;2009-07-01;LECHE SMA GOLD TRA POLVO 400 G;LACTOALBUMINA + LACTOSA + SOYA;2016-08-01;2016-12-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;MEAD JOHNSON NUTRICIONALES;ENFAMIL ENFACARE P;2012-06-01;ENFAMIL ENFACARE P REMIUM PRE PVO 363 G;ARA + COLINA + DHA;2014-12-01;2015-04-01;lanzamiento
ALTA;V06C  FORMULAS INFANTILES;MEAD JOHNSON NUTRICIONALES;ENFAMIL ENFACARE P;2012-06-01;ENFAMIL ENFACARE P REMIUM PRE PVO 363 G;ARA + COLINA + DHA;2015-08-01;2015-12-01;ALTA, por demanda
BAJA;V06C  FORMULAS INFANTILES;MEAD JOHNSON NUTRICIONALES;ENFAMIL ENFACARE P;2012-06-01;ENFAMIL ENFACARE P REMIUM PRE PVO 363 G;ARA + COLINA + DHA;2016-12-01;2017-04-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;MEAD JOHNSON NUTRICIONALES;ENFAMIL ENFACARE P;2012-06-01;ENFAMIL ENFACARE P REMIUM PRE PVO 363 G;ARA + COLINA + DHA;2018-12-01;2019-04-01;lanzamiento
ALTA;V06C  FORMULAS INFANTILES;ABBOTT;SIMILAC SENSITIV;2015-04-01;SIMILAC SENSITIV PVO S/LACTOS 850 GR;ARA + DHA + LUTEINA;2015-04-01;2015-08-01;BAJA, por demanda
BAJA;V06C  FORMULAS INFANTILES;ABBOTT;SIMILAC SENSITIV;2015-04-01;SIMILAC SENSITIV PVO S/LACTOS 850 GR;ARA + DHA + LUTEINA;2017-12-01;2018-04-01;lanzamiento
ALTA;V06C  FORMULAS INFANTILES;ABBOTT;PEDIASURE;2015-10-01;PEDIASURE LIQD CHOCOLA PACK 4 237 ML;ACIDO ASCORBICO + COLECALCIFEROL + RETINOL;2015-12-01;2016-04-01;BAJA, por demanda
BAJA;V06C  FORMULAS INFANTILES;ASPEN LABS;LECHE S-26;1992-02-01;LECHE S-26 POLVO 454 G;CLORURO DE CALCIO + LACTOSA + LECITINA;2014-08-01;2014-12-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;ASPEN LABS;LECHE S-26;1992-02-01;LECHE S-26 POLVO 454 G;CLORURO DE CALCIO + LACTOSA + LECITINA;2016-08-01;2016-12-01;lanzamiento
ALTA;V06C  FORMULAS INFANTILES;SANFER CORP.;BLEMIL PLUS 2 AE;2017-06-01;BLEMIL PLUS 2 AE PVO NUTRIEXP 400 G;ALFATOCOFEROL + BIOTINA + FOSFATO DE ADENOSINA;2017-04-01;2017-08-01;BAJA, por demanda
ALTA;V06C  FORMULAS INFANTILES;SANFER CORP.;BLEMIL PLUS 2 AE;2017-06-01;BLEMIL PLUS 2 AE PVO NUTRIEXP 400 G;ALFATOCOFEROL + BIOTINA + FOSFATO DE ADENOSINA;2018-12-01;2019-04-01;BAJA, por demanda
BAJA;V06C  FORMULAS INFANTILES;MEAD JOHNSON NUTRICIONALES;ENFAMIL PREMIUM 1;2016-04-01;ENFAMIL PREMIUM 1 PVO RELLENA PACK 800 G;ARA + COLINA + DHA;2016-12-01;2017-04-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;BAYER CORP.;NOVALAC ALLERNOVA;2013-07-01;NOVALAC ALLERNOVA POLVO 400 G;ARA + DHA + RETINOL;2016-12-01;2017-04-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;BAYER CORP.;NOVALAC ALLERNOVA;2013-07-01;NOVALAC ALLERNOVA POLVO 400 G;ARA + DHA + RETINOL;2017-12-01;2018-04-01;lanzamiento
ALTA;V06C  FORMULAS INFANTILES;NESTLE CO;NAN;2017-02-01;NAN POLVO 1 NVA 1.100 G+ 400G;ACIDO ASCORBICO + CITRATO DE CALCIO + LECITINA;2016-12-01;2017-04-01;BAJA, por demanda
ALTA;V06C  FORMULAS INFANTILES;NESTLE CO;NAN;2017-02-01;NAN POLVO 1 NVA 1.100 G+ 400G;ACIDO ASCORBICO + CITRATO DE CALCIO + LECITINA;2017-04-01;2017-08-01;BAJA, por demanda
BAJA;V06C  FORMULAS INFANTILES;NESTLE CO;NAN;2017-02-01;NAN POLVO 1 NVA 1.100 G+ 400G;ACIDO ASCORBICO + CITRATO DE CALCIO + LECITINA;2017-08-01;2017-12-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;NESTLE CO;NAN;2017-02-01;NAN POLVO 1 NVA 1.100 G+ 400G;ACIDO ASCORBICO + CITRATO DE CALCIO + LECITINA;2017-12-01;2018-04-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;NESTLE CO;NAN SOYA;2008-09-01;NAN SOYA POLVO 366 G;FOSFATO TRICALCICO + GLYCINE MAX + LECITINA;2016-04-01;2016-08-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;SANFER CORP.;BLEMIL PLUS 1 ARRO;2011-07-01;BLEMIL PLUS 1 ARRO POLVO 400 G;FOSFATO DE ADENOSINA + HIERRO + PROTEINA HIDROLIZADA;2014-04-01;2014-08-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;SANFER CORP.;BLEMIL PLUS 1 ARRO;2011-07-01;BLEMIL PLUS 1 ARRO POLVO 400 G;FOSFATO DE ADENOSINA + HIERRO + PROTEINA HIDROLIZADA;2015-12-01;2016-04-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;SANFER CORP.;BLEMIL PLUS 1 ARRO;2011-07-01;BLEMIL PLUS 1 ARRO POLVO 400 G;FOSFATO DE ADENOSINA + HIERRO + PROTEINA HIDROLIZADA;2016-04-01;2016-08-01;lanzamiento
ALTA;V06C  FORMULAS INFANTILES;PISA;FRISOLAC;2013-11-01;FRISOLAC PVO GOLD HIPO ALERG 400 G;ACIDO FOLICO + ACIDO LINOLEICO + HIERRO;2014-08-01;2014-12-01;ALTA, por demanda
BAJA;V06C  FORMULAS INFANTILES;PISA;FRISOLAC;2013-11-01;FRISOLAC PVO GOLD HIPO ALERG 400 G;ACIDO FOLICO + ACIDO LINOLEICO + HIERRO;2018-12-01;2019-04-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;NESTLE CO;GOOD START SUPREM;2009-08-01;GOOD START SUPREM POLVO 1 400 G;ACIDO LINOLEICO + ARA + DHA;2015-12-01;2016-04-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;NESTLE CO;GOOD START SUPREM;2009-08-01;GOOD START SUPREM POLVO 1 400 G;ACIDO LINOLEICO + ARA + DHA;2016-04-01;2016-08-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;NESTLE CO;NAN 3 LCONFORTIS;2011-06-01;NAN 3 LCONFORTIS PVO DHA 350 G;ACIDO LINOLEICO + ARA + DHA;2014-12-01;2015-04-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;NESTLE CO;NAN 3 LCONFORTIS;2011-06-01;NAN 3 LCONFORTIS PVO DHA 350 G;ACIDO LINOLEICO + ARA + DHA;2015-12-01;2016-04-01;lanzamiento
ALTA;V06C  FORMULAS INFANTILES;NESTLE CO;NAN 3 LCONFORTIS;2011-06-01;NAN 3 LCONFORTIS PVO DHA 350 G;ACIDO LINOLEICO + ARA + DHA;2016-08-01;2016-12-01;ALTA, por demanda
BAJA;V06C  FORMULAS INFANTILES;NESTLE CO;NAN 3 LCONFORTIS;2011-06-01;NAN 3 LCONFORTIS PVO DHA 350 G;ACIDO LINOLEICO + ARA + DHA;2016-12-01;2017-04-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;NESTLE CO;NAN 3 LCONFORTIS;2011-06-01;NAN 3 LCONFORTIS PVO DHA 350 G;ACIDO LINOLEICO + ARA + DHA;2017-04-01;2017-08-01;lanzamiento
ALTA;V06C  FORMULAS INFANTILES;PISA;FRISO GOLD;2018-04-01;FRISO GOLD PVO 3 JOVEN EXPL ORAD 400 G;DHA + FIBRA DIETETICA + VITAMINAS Y MINERALES;2018-08-01;2018-12-01;ALTA, por demanda
BAJA;V06C  FORMULAS INFANTILES;BAYER CORP.;NOVAMIL 2;2012-03-01;NOVAMIL 2 POLVO 800 G;ACIDO LINOLEICO + CASEINATO DE CALCIO + LACTOSA;2017-12-01;2018-04-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;ASPEN LABS;LECHE SMA AR;1999-02-01;LECHE SMA AR POLVO LATA 900 G;HIERRO SULFATO + LACTOSA + SOYA;2017-04-01;2017-08-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;ASPEN LABS;LECHE SMA AR;1999-02-01;LECHE SMA AR POLVO LATA 900 G;HIERRO SULFATO + LACTOSA + SOYA;2017-12-01;2018-04-01;lanzamiento
ALTA;V06C  FORMULAS INFANTILES;MEAD JOHNSON NUTRICIONALES;ENFAMIL S/LACTOSA;2011-07-01;ENFAMIL S/LACTOSA POLVO PREMIU 400 G;ARA + COLINA + DHA;2015-08-01;2015-12-01;ALTA, por demanda
BAJA;V06C  FORMULAS INFANTILES;MEAD JOHNSON NUTRICIONALES;ENFAMIL S/LACTOSA;2011-07-01;ENFAMIL S/LACTOSA POLVO PREMIU 400 G;ARA + COLINA + DHA;2015-12-01;2016-04-01;lanzamiento
ALTA;V06C  FORMULAS INFANTILES;BAYER CORP.;NOVAMIL AE 1;2012-03-01;NOVAMIL AE 1 POLVO 800 G;ACIDO LINOLEICO + POTASIO + SODIO;2015-08-01;2015-12-01;ALTA, por demanda
BAJA;V06C  FORMULAS INFANTILES;BAYER CORP.;NOVAMIL AE 1;2012-03-01;NOVAMIL AE 1 POLVO 800 G;ACIDO LINOLEICO + POTASIO + SODIO;2015-12-01;2016-04-01;lanzamiento
ALTA;V06C  FORMULAS INFANTILES;BAYER CORP.;NOVAMIL AE 1;2012-03-01;NOVAMIL AE 1 POLVO 800 G;ACIDO LINOLEICO + POTASIO + SODIO;2016-08-01;2016-12-01;ALTA, por demanda
ALTA;V06C  FORMULAS INFANTILES;BAYER CORP.;NOVAMIL AE 1;2012-03-01;NOVAMIL AE 1 POLVO 800 G;ACIDO LINOLEICO + POTASIO + SODIO;2017-08-01;2017-12-01;ALTA, por demanda
BAJA;V06C  FORMULAS INFANTILES;BAYER CORP.;NOVAMIL AE 1;2012-03-01;NOVAMIL AE 1 POLVO 800 G;ACIDO LINOLEICO + POTASIO + SODIO;2017-12-01;2018-04-01;lanzamiento
ALTA;V06C  FORMULAS INFANTILES;BAYER CORP.;NOVAMIL AE 1;2012-03-01;NOVAMIL AE 1 POLVO 800 G;ACIDO LINOLEICO + POTASIO + SODIO;2018-08-01;2018-12-01;ALTA, por demanda
ALTA;V06C  FORMULAS INFANTILES;ABBOTT;SIMILAC 3 IQ PLUS;2013-06-01;SIMILAC 3 IQ PLUS POLVO 900 G;ARA + DHA + TAURINA;2014-04-01;2014-08-01;BAJA, por demanda
BAJA;V06C  FORMULAS INFANTILES;ABBOTT;SIMILAC 3 IQ PLUS;2013-06-01;SIMILAC 3 IQ PLUS POLVO 900 G;ARA + DHA + TAURINA;2014-12-01;2015-04-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;ABBOTT;SIMILAC 3 IQ PLUS;2013-06-01;SIMILAC 3 IQ PLUS POLVO 900 G;ARA + DHA + TAURINA;2015-08-01;2015-12-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;MEAD JOHNSON NUTRICIONALES;ENFAGROW PREMIUM;2008-07-01;ENFAGROW PREMIUM POLVO 400 G;ARA + COLINA + DHA;2014-04-01;2014-08-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;MEAD JOHNSON NUTRICIONALES;ENFAGROW PREMIUM;2008-07-01;ENFAGROW PREMIUM POLVO 400 G;ARA + COLINA + DHA;2014-12-01;2015-04-01;lanzamiento
ALTA;V06C  FORMULAS INFANTILES;MEAD JOHNSON NUTRICIONALES;ENFAGROW PREMIUM;2008-07-01;ENFAGROW PREMIUM POLVO 400 G;ARA + COLINA + DHA;2015-08-01;2015-12-01;ALTA, por demanda
BAJA;V06C  FORMULAS INFANTILES;MEAD JOHNSON NUTRICIONALES;ENFAGROW PREMIUM;2008-07-01;ENFAGROW PREMIUM POLVO 400 G;ARA + COLINA + DHA;2015-12-01;2016-04-01;lanzamiento
BAJA;V06C  FORMULAS INFANTILES;ABBOTT;ISOMIL 1 ADVANC IQ;2008-02-01;ISOMIL 1 ADVANC IQ PVO 900 G;ACIDO OLEICO + ALMIDON + GLYCINE MAX;2014-04-01;2014-08-01;lanzamiento
